id,price,speed,hd,ram,screen,cores,cd,laptop,trend
4436,1188,23,16,10,13,8,yes,no,2
4437,4090,39,3,20,21,30,no,no,4
4438,4180,39,7,48,15,18,yes,no,5
4439,3174,34,7,32,17,24,no,no,5
4440,3713,34,7,52,19,28,no,no,5
4441,3104,35,5,44,19,18,yes,no,4
4442,1353,15,8,14,23,8,no,no,1
4443,2908,24,28,2,17,30,yes,no,5
4444,1460,15,20,10,21,6,yes,no,2
4445,2832,22,28,10,19,16,yes,no,2
4446,2394,20,8,6,23,28,no,no,5
4447,2061,19,20,2,15,26,no,no,5
4448,1780,19,24,14,23,10,yes,no,2
4449,2545,22,12,2,15,20,no,no,5
4450,3963,37,3,40,17,16,no,no,1
4451,2336,18,28,6,17,14,yes,no,2
4452,3227,37,5,56,21,26,no,no,4
4453,2294,18,28,6,23,24,no,no,5
4454,1384,19,28,2,21,10,yes,no,2
4455,1170,20,16,6,11,10,no,yes,2
4456,2460,23,24,14,15,30,yes,no,5
4457,3824,34,7,16,19,30,yes,no,4
4458,2344,15,28,10,19,14,yes,no,2
4459,2225,23,8,14,15,14,no,no,2
4460,3407,35,1,20,15,22,no,no,5
4461,3347,37,7,24,19,30,no,no,4
4462,3850,37,5,36,23,26,no,no,4
4463,520,20,24,14,11,10,yes,no,2
4464,1571,20,8,2,19,8,no,no,2
4465,3860,33,5,24,21,30,yes,no,5
4466,2191,23,8,6,17,22,no,no,5
4467,2758,20,28,10,19,18,no,no,4
4468,3091,33,1,36,17,30,no,no,4
4469,3462,35,1,28,21,28,no,no,5
4470,3584,36,5,28,21,12,yes,no,2
4471,3395,31,1,20,15,12,no,no,1
4472,3105,31,5,16,19,12,no,no,1
4473,2303,19,28,6,15,24,no,no,5
4474,1429,23,16,2,17,6,no,no,1
4475,985,22,12,14,12,10,no,yes,2
4476,1711,20,20,2,21,10,no,no,1
4477,2959,23,12,14,17,20,no,no,4
4478,3841,31,1,40,21,14,no,no,1
4479,636,19,20,6,12,4,yes,no,1
4480,3428,33,5,28,15,18,yes,no,5
4481,1035,15,8,2,13,4,no,yes,2
4482,2778,23,16,6,15,20,no,no,4
4483,3253,39,7,40,15,16,no,no,2
4484,1975,17,8,10,19,8,no,no,1
4485,726,17,28,10,11,8,no,yes,1
4486,3137,34,5,16,23,16,no,no,2
4487,2789,19,20,6,15,20,no,no,4
4488,1874,19,8,14,23,4,no,no,2
4489,3456,37,7,24,15,20,yes,no,5
4490,2412,18,12,10,23,30,yes,no,4
4491,2599,18,20,10,19,30,no,no,4
4492,1773,24,16,6,17,10,no,no,2
4493,1463,20,28,14,19,8,no,no,1
4494,3601,31,7,52,19,16,no,no,1
4495,3603,38,5,24,19,20,no,no,4
4496,3349,34,3,56,21,16,no,no,2
4497,1353,20,8,14,23,6,no,no,2
4498,3097,34,5,28,19,20,no,no,5
4499,2994,19,20,10,23,16,no,no,1
4500,888,15,12,14,11,8,yes,no,2
4501,3527,36,3,16,19,14,no,no,1
4502,1406,18,12,2,23,8,no,no,2
4503,1122,24,8,6,11,10,no,yes,1
4504,885,20,20,6,11,6,no,yes,2
4505,908,21,20,10,11,8,yes,no,2
4506,2004,21,28,2,21,30,yes,no,4
4507,2810,24,24,10,15,12,no,no,1
4508,3214,30,7,40,19,28,no,no,5
4509,846,19,24,14,13,10,no,yes,2
4510,982,17,8,14,13,6,no,yes,1
4511,4248,31,7,56,23,16,yes,no,2
4512,606,16,12,10,11,4,no,yes,1
4513,3376,37,7,60,17,28,yes,no,5
4514,1248,20,28,2,21,4,yes,no,1
4515,1267,19,8,14,19,6,no,no,1
4516,3976,37,1,28,17,12,yes,no,1
4517,3312,33,1,56,15,20,yes,no,4
4518,2219,22,16,10,21,26,no,no,4
4519,844,16,28,10,13,4,yes,no,2
4520,854,17,16,2,13,8,no,yes,1
4521,4159,32,5,36,21,14,no,no,2
4522,1648,21,28,10,17,8,yes,no,2
4523,3290,30,1,48,19,18,no,no,5
4524,4157,35,7,48,23,30,no,no,5
4525,2441,24,28,10,19,20,no,no,5
4526,3716,39,5,44,17,14,yes,no,1
4527,2896,20,8,14,17,24,yes,no,5
4528,3224,31,1,32,17,24,yes,no,4
4529,3948,39,5,52,21,22,yes,no,5
4530,1297,15,16,14,19,4,no,no,1
4531,4336,36,1,44,15,22,yes,no,4
4532,1287,22,8,6,23,4,no,no,2
4533,3065,36,7,32,23,20,no,no,5
4534,3391,39,5,52,23,22,no,no,5
4535,1742,17,12,6,15,10,no,no,1
4536,4136,30,5,16,23,12,yes,no,2
4537,2503,22,28,14,15,24,no,no,5
4538,1019,19,12,6,13,6,no,yes,1
4539,3886,33,1,28,19,28,no,no,5
4540,560,18,20,2,11,6,yes,no,1
4541,3471,37,5,44,21,12,no,no,2
4542,1185,15,28,14,11,4,no,yes,1
4543,3436,30,5,24,15,16,yes,no,2
4544,1930,23,8,6,19,10,no,no,1
4545,2070,19,28,6,17,12,no,no,2
4546,2569,15,28,2,21,28,no,no,4
4547,1954,15,16,2,17,8,no,no,2
4548,630,22,24,10,13,8,no,yes,1
4549,3037,38,1,52,23,16,no,no,2
4550,3519,31,5,36,15,20,no,no,5
4551,3495,36,7,60,23,18,no,no,4
4552,1956,21,24,6,17,4,yes,no,2
4553,4216,34,7,44,21,20,yes,no,4
4554,1604,17,16,10,17,10,yes,no,2
4555,3378,32,7,32,21,26,no,no,5
4556,776,16,12,14,12,4,yes,no,2
4557,1289,21,8,10,15,4,no,no,1
4558,3757,37,5,44,23,12,no,no,2
4559,2458,16,16,2,15,12,no,no,2
4560,1333,17,24,2,15,10,no,no,1
4561,1028,21,28,2,13,10,yes,no,1
4562,3090,32,7,40,21,16,no,no,1
4563,688,17,24,6,11,8,yes,no,2
4564,2700,22,28,14,21,20,yes,no,5
4565,3762,33,7,44,21,30,no,no,5
4566,1532,22,28,10,15,6,yes,no,1
4567,3152,33,5,44,21,24,yes,no,4
4568,1140,23,16,14,12,8,yes,no,1
4569,2682,17,20,14,23,22,no,no,5
4570,3497,38,1,40,17,30,no,no,5
4571,4289,35,1,16,19,16,no,no,1
4572,1521,17,28,6,23,10,no,no,2
4573,2442,21,16,14,19,12,no,no,2
4574,2094,15,28,2,19,16,no,no,1
4575,829,20,8,14,13,4,no,yes,1
4576,1302,15,16,2,15,6,no,no,1
4577,1621,15,20,14,19,4,no,no,2
4578,4082,37,1,52,17,22,no,no,5
4579,2151,19,20,2,15,14,no,no,2
4580,694,15,8,10,12,6,no,yes,1
4581,1936,18,28,2,21,10,yes,no,2
4582,1084,18,20,10,12,10,yes,no,1
4583,999,18,12,14,12,4,no,yes,2
4584,4176,31,1,20,23,16,yes,no,1
4585,3229,35,1,20,15,30,no,no,4
4586,1307,17,24,10,17,8,no,no,2
4587,1610,18,28,10,17,10,no,no,1
4588,984,23,16,2,12,8,yes,no,1
4589,3786,36,5,44,23,24,no,no,5
4590,1764,20,8,14,19,10,yes,no,1
4591,3954,35,3,52,17,14,no,no,2
4592,1529,17,8,6,21,6,no,no,2
4593,3071,36,1,16,19,12,no,no,2
4594,3581,39,1,36,21,26,no,no,4
4595,1265,23,12,6,15,10,no,no,1
4596,1191,18,28,2,13,6,no,yes,2
4597,2635,15,28,14,19,14,no,no,1
4598,3420,35,3,32,15,20,yes,no,5
4599,507,19,24,2,11,8,no,yes,1
4600,4242,31,7,16,15,28,no,no,5
4601,2313,23,28,14,15,22,no,no,4
4602,2545,23,28,6,15,28,no,no,4
4603,2420,18,28,6,17,18,yes,no,4
4604,4296,38,1,32,19,24,yes,no,5
4605,1594,16,16,2,21,8,no,no,1
4606,2368,23,8,2,15,14,yes,no,1
4607,1996,23,8,6,15,6,yes,no,1
4608,4012,38,1,24,17,12,yes,no,1
4609,588,21,16,6,12,4,yes,no,1
4610,1834,20,16,14,21,8,no,no,1
4611,2205,16,24,10,19,16,no,no,1
4612,1394,15,24,10,17,10,no,no,1
4613,2796,22,28,10,21,24,yes,no,4
4614,1432,21,16,10,15,6,yes,no,2
4615,1822,21,28,2,17,4,no,no,1
4616,4053,31,1,52,21,22,no,no,5
4617,1146,21,28,6,12,8,no,yes,1
4618,3821,32,1,40,15,24,no,no,5
4619,3601,36,7,44,19,26,no,no,4
4620,1316,19,8,10,23,8,yes,no,1
4621,2628,24,20,10,21,14,yes,no,1
4622,2303,23,16,6,23,12,no,no,1
4623,2480,17,12,2,19,16,yes,no,1
4624,1172,24,8,6,12,8,yes,no,2
4625,2954,17,20,10,17,28,no,no,5
4626,676,22,12,10,13,10,yes,no,2
4627,524,22,8,2,12,4,yes,no,1
4628,3417,35,1,56,19,26,no,no,5
4629,2928,21,24,10,15,24,yes,no,4
4630,3083,34,3,32,17,30,no,no,4
4631,509,22,8,14,11,4,no,yes,2
4632,2205,15,12,10,21,22,no,no,5
4633,4216,35,5,60,15,28,yes,no,5
4634,3262,37,5,60,21,22,no,no,5
4635,1791,17,28,2,23,10,no,no,1
4636,4028,32,3,60,17,16,yes,no,2
4637,2422,17,8,2,23,16,no,no,1
4638,2792,21,28,10,23,22,yes,no,4
4639,2879,24,16,10,15,22,no,no,4
4640,2535,15,12,6,15,18,no,no,5
4641,925,21,16,6,11,4,no,yes,1
4642,1290,22,24,10,23,4,no,no,2
4643,3141,35,5,60,21,26,no,no,4
4644,2036,15,8,2,23,30,yes,no,4
4645,4242,37,3,28,17,28,no,no,4
4646,3263,31,7,24,19,14,no,no,1
4647,4136,31,5,32,21,22,yes,no,4
4648,3879,31,1,40,19,16,no,no,1
4649,2366,15,12,10,19,30,no,no,5
4650,1599,22,12,14,15,6,no,no,2
4651,2586,23,8,14,23,14,no,no,2
4652,3893,31,5,40,15,18,no,no,5
4653,1850,22,12,6,19,6,no,no,2
4654,3791,37,5,36,15,12,no,no,2
4655,971,23,20,10,13,6,no,yes,2
4656,2993,22,20,2,19,22,no,no,5
4657,2556,16,16,6,17,18,yes,no,5
4658,1228,19,8,2,19,10,yes,no,2
4659,1114,20,24,6,12,6,no,yes,1
4660,2421,18,24,10,19,28,no,no,5
4661,990,23,24,2,12,8,no,yes,2
4662,1693,23,20,6,21,4,no,no,1
4663,3245,30,5,16,23,16,no,no,1
4664,3884,30,7,56,19,16,yes,no,2
4665,3913,30,7,40,21,24,no,no,4
4666,2118,23,16,6,21,24,no,no,5
4667,1000,22,12,14,12,10,yes,no,1
4668,3973,34,5,56,15,16,no,no,2
4669,1400,18,20,2,19,10,yes,no,1
4670,594,16,24,2,12,4,no,yes,2
4671,1261,23,20,2,23,4,no,no,1
4672,1622,16,20,6,15,8,no,no,1
4673,3134,35,1,48,23,12,no,no,2
4674,3053,38,5,28,15,30,no,no,5
4675,1066,17,16,14,12,6,no,yes,1
4676,1663,21,28,14,15,8,no,no,2
4677,3567,35,5,20,21,20,no,no,4
4678,4285,39,1,24,21,22,no,no,4
4679,1834,20,24,2,17,4,no,no,1
4680,1981,21,28,14,17,10,no,no,2
4681,4109,38,7,24,21,26,no,no,5
4682,1073,21,20,14,11,8,no,yes,2
4683,3892,39,5,60,23,14,yes,no,1
4684,2729,15,8,14,15,28,no,no,5
4685,3718,35,1,24,21,14,no,no,1
4686,2555,20,12,2,21,14,no,no,2
4687,2599,21,28,10,15,24,no,no,5
4688,2633,15,20,2,23,20,no,no,5
4689,4175,39,3,20,17,18,no,no,5
4690,2649,23,20,2,17,22,no,no,4
4691,1895,15,16,6,15,6,no,no,1
4692,1450,20,24,6,15,4,no,no,2
4693,3515,39,1,28,23,18,no,no,4
4694,648,18,24,2,12,8,yes,no,2
4695,556,16,20,2,13,6,yes,no,2
4696,1251,20,8,10,23,4,no,no,2
4697,3817,36,5,20,19,28,no,no,4
4698,1273,18,8,10,15,8,no,no,1
4699,2226,24,28,10,15,26,no,no,5
4700,2083,16,24,2,23,30,no,no,4
4701,3135,33,1,44,21,26,no,no,5
4702,4070,33,7,44,21,22,no,no,4
4703,3395,31,5,56,17,22,no,no,4
4704,2646,17,16,2,19,16,no,no,1
4705,1947,21,8,2,15,6,no,no,1
4706,2635,23,8,10,19,20,no,no,5
4707,2081,19,12,6,19,12,no,no,2
4708,3744,31,5,36,15,26,yes,no,4
4709,4080,37,1,48,15,24,yes,no,5
4710,2180,17,24,10,15,30,yes,no,4
4711,3654,35,5,24,19,24,no,no,5
4712,3837,30,7,16,15,30,no,no,4
4713,4303,36,5,28,19,14,no,no,1
4714,3147,39,5,20,23,24,no,no,4
4715,3060,38,5,60,17,28,yes,no,5
4716,4219,38,1,20,23,30,no,no,4
4717,2338,16,24,6,19,28,no,no,4
4718,1478,16,8,14,21,4,no,no,2
4719,886,15,16,2,12,6,no,yes,2
4720,3961,37,3,32,17,28,no,no,5
4721,3850,35,3,52,19,26,no,no,4
4722,4217,37,5,20,15,12,no,no,2
4723,671,17,20,2,11,10,no,yes,2
4724,2508,24,20,2,15,18,yes,no,4
4725,3301,35,5,32,23,12,no,no,2
4726,2374,16,24,6,23,18,no,no,4
4727,3432,30,1,44,19,16,yes,no,2
4728,4017,38,7,56,17,14,no,no,2
4729,3811,36,3,56,21,14,no,no,2
4730,1077,18,24,10,13,8,no,yes,1
4731,2856,18,16,6,17,16,yes,no,2
4732,2246,18,28,10,19,28,no,no,5
4733,1898,16,28,6,21,8,no,no,2
4734,681,22,20,14,13,8,no,yes,1
4735,3022,35,7,36,23,12,no,no,2
4736,2395,21,20,10,23,22,no,no,5
4737,3127,31,1,56,17,16,no,no,1
4738,2460,19,8,14,23,12,yes,no,2
4739,2250,18,24,10,17,28,no,no,4
4740,2342,19,16,10,15,24,no,no,5
4741,796,18,24,10,11,6,yes,no,1
4742,3854,33,3,44,17,26,no,no,4
4743,1524,20,12,2,15,10,yes,no,2
4744,1570,22,16,10,19,6,no,no,1
4745,3477,32,1,20,15,12,no,no,1
4746,2672,16,12,10,21,24,yes,no,5
4747,2468,21,12,6,23,20,yes,no,4
4748,1483,21,12,2,21,10,no,no,1
4749,2216,21,24,2,19,24,yes,no,4
4750,3668,36,1,24,21,20,yes,no,5
4751,1232,19,24,10,21,6,yes,no,2
4752,2344,20,16,2,23,26,yes,no,4
4753,4102,39,7,20,19,12,no,no,1
4754,3154,30,1,52,21,12,no,no,2
4755,1884,23,12,14,17,4,yes,no,2
4756,1890,21,12,6,21,4,no,no,2
4757,2184,15,12,10,15,28,yes,no,5
4758,3690,34,3,32,23,28,no,no,4
4759,2262,16,20,10,19,14,no,no,1
4760,2409,22,8,10,15,24,no,no,4
4761,2989,21,20,2,15,18,no,no,4
4762,1421,18,24,6,21,6,no,no,1
4763,2319,22,24,2,17,14,no,no,2
4764,3001,38,7,60,23,14,no,no,1
4765,2410,23,28,6,19,12,no,no,2
4766,3356,38,3,24,17,28,yes,no,4
4767,1139,16,28,10,12,8,no,yes,2
4768,1416,23,28,2,21,4,yes,no,1
4769,2745,19,28,10,17,12,no,no,1
4770,2295,23,24,2,15,24,no,no,5
4771,2359,19,20,2,21,24,no,no,4
4772,2425,21,28,2,23,26,no,no,5
4773,4238,38,7,44,19,18,no,no,5
4774,2624,19,20,6,15,14,yes,no,2
4775,3619,35,7,28,17,12,no,no,2
4776,2334,15,8,14,23,24,no,no,4
4777,3152,35,1,36,21,30,yes,no,5
4778,4032,36,7,16,21,24,yes,no,5
4779,1327,24,20,10,17,10,no,no,1
4780,2271,22,24,10,15,26,no,no,4
4781,800,22,12,2,11,10,yes,no,2
4782,3473,38,7,36,19,14,no,no,1
4783,1225,23,24,6,21,10,no,no,2
4784,573,21,28,10,13,10,no,yes,1
4785,1880,16,16,10,21,4,yes,no,2
4786,2725,20,24,14,19,14,no,no,1
4787,1900,22,28,10,19,4,yes,no,1
4788,3942,39,3,28,23,18,no,no,5
4789,1715,22,12,10,21,6,no,no,2
4790,1097,20,8,10,12,6,no,yes,2
4791,2521,24,24,14,17,14,no,no,1
4792,4053,34,7,48,21,22,no,no,5
4793,2492,20,12,6,19,12,yes,no,1
4794,1806,22,24,14,21,10,no,no,1
4795,3255,39,5,44,19,28,no,no,4
4796,889,18,8,10,13,8,no,yes,2
4797,612,17,8,10,13,8,yes,no,2
4798,977,24,16,2,11,6,no,yes,1
4799,822,15,24,2,12,10,no,yes,1
4800,3081,33,3,16,17,24,no,no,5
4801,995,24,16,2,12,8,no,yes,2
4802,2993,17,16,2,23,28,no,no,5
4803,1708,23,20,2,21,10,yes,no,2
4804,3083,38,5,16,21,12,no,no,1
4805,1096,20,28,6,13,10,yes,no,1
4806,1219,18,28,10,19,10,no,no,2
4807,3889,30,1,28,19,14,no,no,1
4808,4120,38,3,20,17,28,yes,no,4
4809,537,19,20,14,11,6,no,yes,1
4810,4246,39,7,32,21,30,no,no,5
4811,879,22,28,10,11,6,no,yes,1
4812,1281,21,16,2,21,6,no,no,2
4813,3912,39,1,60,19,26,yes,no,4
4814,2783,17,24,10,19,12,no,no,1
4815,2325,24,24,6,23,18,no,no,5
4816,1336,22,24,14,15,6,yes,no,2
4817,2258,22,16,6,17,14,no,no,1
4818,1420,16,24,14,23,6,yes,no,2
4819,3436,33,1,32,15,22,yes,no,4
4820,2119,17,12,2,19,16,no,no,2
4821,3801,32,3,48,23,20,no,no,5
4822,3387,34,5,16,23,12,no,no,2
4823,3394,34,3,44,23,26,no,no,4
4824,3564,33,5,56,21,24,yes,no,5
4825,1919,22,8,14,17,4,no,no,1
4826,3301,33,5,48,21,28,no,no,5
4827,3446,33,3,60,23,12,no,no,1
4828,1187,19,12,2,13,4,no,yes,2
4829,3440,32,1,48,21,16,yes,no,2
4830,2349,23,20,10,19,22,no,no,4
4831,1460,20,16,2,23,4,yes,no,1
4832,2841,18,8,10,17,28,no,no,5
4833,1039,19,20,10,11,8,no,yes,1
4834,3198,33,1,24,17,26,no,no,5
4835,1971,15,28,6,17,10,no,no,2
4836,3311,35,5,32,19,28,no,no,4
4837,508,20,8,10,13,4,yes,no,2
4838,2384,20,16,2,21,12,yes,no,2
4839,2025,23,24,14,15,24,no,no,4
4840,3058,39,1,52,15,12,no,no,1
4841,2558,18,20,6,17,22,no,no,4
4842,1458,18,12,6,15,8,no,no,2
4843,938,22,24,6,11,6,no,yes,2
4844,1111,22,12,14,12,4,no,yes,2
4845,1970,24,8,2,23,10,no,no,2
4846,795,19,20,2,13,4,no,yes,2
4847,3756,37,3,16,19,16,yes,no,1
4848,2312,20,20,2,23,22,yes,no,4
4849,3663,30,3,48,23,18,no,no,4
4850,3310,30,7,48,23,24,no,no,4
4851,3641,38,3,28,21,14,no,no,2
4852,3059,39,5,60,21,12,no,no,1
4853,3677,36,7,36,15,30,no,no,4
4854,4050,30,5,20,15,28,no,no,4
4855,583,15,28,6,13,8,no,yes,1
4856,3475,39,7,52,19,30,no,no,5
4857,2497,20,20,14,23,14,no,no,1
4858,1657,20,8,6,23,10,no,no,1
4859,3642,34,7,60,15,22,no,no,4
4860,1582,21,24,14,23,6,no,no,2
4861,4076,36,1,24,15,16,yes,no,1
4862,1312,18,20,2,15,10,yes,no,2
4863,3696,33,7,44,19,22,yes,no,5
4864,4279,35,3,56,21,16,no,no,1
4865,2604,22,28,2,23,28,yes,no,5
4866,1566,16,20,14,17,10,no,no,1
4867,1880,23,20,10,19,4,yes,no,1
4868,1043,23,12,10,11,4,no,yes,1
4869,693,16,24,2,13,8,no,yes,2
4870,3322,38,1,20,19,18,no,no,5
4871,2320,18,20,10,19,26,yes,no,5
4872,2253,23,28,14,21,28,no,no,5
4873,3876,37,3,52,19,16,yes,no,1
4874,2339,19,16,14,19,12,no,no,2
4875,1542,16,24,2,17,6,no,no,2
4876,2367,21,28,14,21,20,no,no,5
4877,2384,20,16,14,21,30,yes,no,5
4878,982,15,8,6,11,8,no,yes,1
4879,625,16,24,10,13,6,no,yes,2
4880,2112,19,28,2,15,24,yes,no,5
4881,3515,37,5,36,15,26,no,no,4
4882,1540,18,12,2,15,10,yes,no,2
4883,4178,36,3,44,15,16,no,no,2
4884,2590,16,28,2,21,24,no,no,5
4885,3802,35,7,28,19,30,no,no,5
4886,3165,36,1,48,21,28,no,no,5
4887,2568,18,16,10,21,22,yes,no,5
4888,1737,23,20,2,23,6,no,no,2
4889,2129,17,28,10,17,28,no,no,5
4890,3277,33,1,56,15,22,no,no,4
4891,2692,22,8,14,15,16,yes,no,1
4892,3823,36,3,56,23,30,no,no,4
4893,4216,39,5,44,17,12,yes,no,1
4894,1302,17,8,2,21,6,no,no,1
4895,635,15,12,6,11,4,no,yes,1
4896,2102,23,20,10,17,12,no,no,2
4897,2979,22,12,6,23,16,no,no,1
4898,3836,37,7,20,17,14,yes,no,1
4899,3761,30,5,28,19,26,no,no,4
4900,2484,24,8,6,15,22,yes,no,4
4901,3078,39,3,24,21,26,no,no,4
4902,1376,21,28,2,21,8,yes,no,2
4903,989,20,12,2,11,6,no,yes,2
4904,2083,22,24,6,19,18,no,no,4
4905,1124,19,12,14,12,6,yes,no,2
4906,2038,19,20,6,23,20,no,no,4
4907,3602,37,1,36,19,16,no,no,2
4908,2069,20,28,10,17,30,no,no,5
4909,795,16,20,14,11,4,no,yes,2
4910,2187,23,28,6,17,28,no,no,4
4911,1030,15,8,10,13,4,no,yes,2
4912,1802,16,20,10,21,4,no,no,1
4913,3173,33,1,48,19,18,no,no,5
4914,619,20,16,10,11,6,no,yes,1
4915,3299,31,3,36,15,26,no,no,4
4916,3270,31,1,56,23,16,no,no,2
4917,1608,19,28,10,23,8,yes,no,1
4918,1167,16,8,2,11,10,no,yes,1
4919,3327,30,1,36,23,26,no,no,5
4920,3011,32,1,56,21,22,no,no,4
4921,2268,22,20,10,21,12,yes,no,1
4922,1905,24,8,2,21,8,no,no,1
4923,1346,23,12,2,19,6,no,no,2
4924,1259,16,28,14,17,6,no,no,2
4925,4097,37,7,40,23,14,no,no,1
4926,2648,15,24,14,21,20,yes,no,4
4927,3609,33,3,52,21,24,no,no,5
4928,2078,16,16,6,21,28,no,no,4
4929,3542,36,3,28,23,24,no,no,5
4930,3690,39,7,44,19,30,no,no,5
4931,4324,30,5,20,19,12,yes,no,2
4932,4325,36,1,48,15,22,no,no,4
4933,3998,37,7,20,17,12,no,no,1
4934,3838,30,1,24,19,18,no,no,5
4935,2725,22,12,2,15,12,no,no,1
4936,1172,15,28,14,12,8,yes,no,2
4937,4119,30,1,44,21,16,no,no,2
4938,3634,38,5,24,23,20,no,no,5
4939,3127,38,5,40,19,28,no,no,5
4940,3207,30,1,52,19,30,no,no,5
4941,2954,23,12,10,21,18,no,no,5
4942,2105,16,8,14,17,28,no,no,4
4943,1965,15,16,10,23,6,no,no,1
4944,571,22,12,2,12,4,no,yes,2
4945,4169,36,7,52,23,28,no,no,4
4946,3070,30,5,24,21,20,no,no,5
4947,3523,36,3,40,23,20,no,no,4
4948,1400,17,12,14,17,6,yes,no,1
4949,1019,22,20,2,12,10,no,yes,1
4950,4059,31,1,24,15,12,no,no,1
4951,1722,22,28,6,15,4,no,no,2
4952,4130,38,5,20,17,24,no,no,4
4953,2220,23,12,2,23,22,yes,no,4
4954,3644,34,7,32,23,18,yes,no,4
4955,1415,15,16,14,21,4,no,no,2
4956,2546,23,12,14,19,30,no,no,4
4957,3934,33,7,60,17,18,no,no,4
4958,1597,23,12,10,23,8,no,no,1
4959,2856,22,12,6,23,30,yes,no,4
4960,521,18,28,6,12,4,no,yes,1
4961,2159,22,24,10,15,28,no,no,5
4962,1160,22,28,2,12,4,yes,no,1
4963,1082,16,28,6,12,4,no,yes,1
4964,1062,21,12,2,11,4,no,yes,1
4965,538,23,20,10,11,10,no,yes,2
4966,1621,19,8,10,17,10,no,no,1
4967,1336,19,8,14,19,10,yes,no,1
4968,3764,39,1,36,15,24,yes,no,5
4969,1790,23,28,10,19,4,no,no,1
4970,2327,24,28,2,21,24,no,no,5
4971,3908,30,1,40,23,18,yes,no,5
4972,3669,32,3,28,23,28,no,no,5
4973,1272,21,16,6,21,6,yes,no,2
4974,2534,18,16,10,17,12,no,no,1
4975,1812,15,12,10,21,4,yes,no,2
4976,1509,22,8,10,19,4,no,no,1
4977,2510,22,12,10,21,28,no,no,4
4978,1896,17,24,10,19,4,yes,no,2
4979,3007,34,1,24,21,28,no,no,5
4980,878,15,12,14,12,8,no,yes,1
4981,883,15,24,2,12,10,no,yes,1
4982,3169,35,3,36,21,18,no,no,5
4983,1670,22,16,14,17,4,no,no,2
4984,997,21,28,6,11,8,no,yes,2
4985,2668,24,8,2,17,28,yes,no,5
4986,3094,37,1,56,15,24,no,no,5
4987,2692,20,24,10,21,30,yes,no,5
4988,4155,35,5,16,15,26,no,no,5
4989,3323,34,7,16,17,28,no,no,5
4990,3322,33,3,48,21,24,no,no,5
4991,2840,22,24,2,23,18,yes,no,4
4992,819,15,20,10,12,6,no,yes,2
4993,4248,36,1,28,23,30,yes,no,5
4994,4018,37,1,36,17,28,no,no,4
4995,562,24,24,6,13,10,no,yes,2
4996,3250,35,1,52,15,12,no,no,1
4997,2450,18,8,2,23,26,no,no,4
4998,2503,19,12,10,17,12,no,no,1
4999,1988,16,12,14,15,4,yes,no,1
5000,3737,35,1,44,15,22,no,no,5
